"PublYearMonth","Company","CDU/CSU","SPD","GRUNE","FDP","LINKE","AfD","Uncertain","n","PublDate","collectPeriodFrom","collectPeriodTo","approxPeriod","house"
"2008-oct","Kantar(Emnid)",0.33,0.25,0.1,0.13,0.14,NA,NA,4111,2008-10-15,2008-10-06,2008-10-13,FALSE,"Kantar(Emnid)"
"2008-oct","Forsa",0.35,0.24,0.1,0.13,0.12,NA,NA,2509,2008-10-15,2008-10-06,2008-10-10,FALSE,"Forsa"
"2008-oct","Infratestdimap",0.35,0.25,0.1,0.12,0.13,NA,NA,1000,2008-10-15,2008-10-14,2008-10-15,FALSE,"Infratestdimap"
"2008-oct","Forsch’gr.Wahlen",0.38,0.25,0.08,0.11,0.12,NA,NA,1276,2008-10-10,2008-10-07,2008-10-09,FALSE,"Forsch’gr.Wahlen"
"2008-oct","Kantar(Emnid)",0.33,0.26,0.11,0.13,0.13,NA,NA,3134,2008-10-08,2008-09-29,2008-10-06,FALSE,"Kantar(Emnid)"
"2008-oct","Forsa",0.33,0.27,0.09,0.13,0.13,NA,NA,2008,2008-10-08,2008-09-29,2008-10-02,FALSE,"Forsa"
"2008-oct","Infratestdimap",0.35,0.25,0.11,0.13,0.11,NA,NA,1500,2008-10-02,2008-09-29,2008-10-01,FALSE,"Infratestdimap"
"2008-oct","Kantar(Emnid)",0.34,0.25,0.1,0.12,0.14,NA,NA,3619,2008-10-01,2008-09-22,2008-09-29,FALSE,"Kantar(Emnid)"
"2008-oct","Forsa",0.37,0.26,0.08,0.11,0.13,NA,NA,2501,2008-10-01,2008-09-22,2008-09-26,FALSE,"Forsa"
"2008-sep","Forsa",0.36,0.25,0.09,0.11,0.14,NA,NA,2503,2008-09-24,2008-09-15,2008-09-19,FALSE,"Forsa"
"2008-sep","Kantar(Emnid)",0.34,0.26,0.1,0.11,0.14,NA,NA,4133,2008-09-23,2008-09-15,2008-09-22,FALSE,"Kantar(Emnid)"
"2008-sep","GMS",0.38,0.25,0.09,0.11,0.12,NA,NA,1003,2008-09-23,2008-09-18,2008-09-22,FALSE,"GMS"
"2008-sep","Infratestdimap",0.37,0.26,0.1,0.12,0.12,NA,NA,1000,2008-09-19,2008-09-16,2008-09-17,FALSE,"Infratestdimap"
"2008-sep","Allensbach",0.362,0.266,0.103,0.113,0.115,NA,NA,NA,2008-09-17,2008-09-01,2008-09-11,FALSE,"Allensbach"
"2008-sep","Kantar(Emnid)",0.35,0.26,0.1,0.12,0.13,NA,NA,3665,2008-09-17,2008-09-09,2008-09-15,FALSE,"Kantar(Emnid)"
"2008-sep","Forsa",0.38,0.25,0.08,0.1,0.14,NA,NA,2500,2008-09-17,2008-09-08,2008-09-12,FALSE,"Forsa"
"2008-sep","Forsch’gr.Wahlen",0.4,0.26,0.09,0.09,0.11,NA,NA,1250,2008-09-12,2008-09-09,2008-09-11,FALSE,"Forsch’gr.Wahlen"
"2008-sep","Kantar(Emnid)",0.36,0.26,0.1,0.11,0.13,NA,NA,4585,2008-09-11,2008-09-01,2008-09-08,FALSE,"Kantar(Emnid)"
"2008-sep","Infratestdimap",0.36,0.26,0.1,0.12,0.12,NA,NA,1000,2008-09-10,2008-09-09,2008-09-10,FALSE,"Infratestdimap"
"2008-sep","Kantar(Emnid)",0.36,0.27,0.1,0.11,0.13,NA,NA,987,2008-09-09,2008-09-08,NA,FALSE,"Kantar(Emnid)"
"2008-sep","Forsa",0.37,0.26,0.08,0.11,0.14,NA,NA,1002,2008-09-09,2008-09-08,NA,FALSE,"Forsa"
"2008-sep","Forsa",0.37,0.22,0.1,0.12,0.14,NA,NA,2501,2008-09-09,2008-09-01,2008-09-05,FALSE,"Forsa"
"2008-sep","Infratestdimap",0.36,0.26,0.1,0.11,0.13,NA,NA,1500,2008-09-04,2008-09-01,2008-09-03,FALSE,"Infratestdimap"
"2008-sep","Forsa",0.37,0.21,0.1,0.13,0.14,NA,NA,2502,2008-09-03,2008-08-25,2008-08-29,FALSE,"Forsa"
"2008-sep","Kantar(Emnid)",0.36,0.25,0.11,0.11,0.14,NA,NA,3186,2008-09-02,2008-08-25,2008-08-30,FALSE,"Kantar(Emnid)"
"2008-aug","Kantar(Emnid)",0.36,0.24,0.11,0.12,0.13,NA,NA,4597,2008-08-27,2008-08-18,2008-08-25,FALSE,"Kantar(Emnid)"
"2008-aug","Forsa",0.37,0.2,0.1,0.12,0.15,NA,NA,2501,2008-08-27,2008-08-18,2008-08-24,FALSE,"Forsa"
"2008-aug","GMS",0.38,0.23,0.11,0.12,0.13,NA,NA,1003,2008-08-25,2008-08-18,2008-08-21,FALSE,"GMS"
"2008-aug","Infratestdimap",0.37,0.25,0.1,0.12,0.13,NA,NA,1000,2008-08-22,2008-08-19,2008-08-20,FALSE,"Infratestdimap"
"2008-aug","Kantar(Emnid)",0.36,0.24,0.1,0.12,0.14,NA,NA,3208,2008-08-20,2008-08-11,2008-08-18,FALSE,"Kantar(Emnid)"
"2008-aug","Forsa",0.37,0.2,0.11,0.13,0.14,NA,NA,2500,2008-08-20,2008-08-11,2008-08-15,FALSE,"Forsa"
"2008-aug","Allensbach",0.361,0.265,0.095,0.113,0.13,NA,NA,2000,2008-08-19,2008-08-01,2008-08-14,FALSE,"Allensbach"
"2008-aug","Forsch’gr.Wahlen",0.4,0.25,0.1,0.09,0.11,NA,NA,1263,2008-08-15,2008-08-12,2008-08-14,FALSE,"Forsch’gr.Wahlen"
"2008-aug","Kantar(Emnid)",0.36,0.24,0.11,0.11,0.14,NA,NA,3690,2008-08-13,2008-08-04,2008-08-11,FALSE,"Kantar(Emnid)"
"2008-aug","Forsa",0.37,0.2,0.11,0.12,0.14,NA,NA,2501,2008-08-13,2008-08-04,2008-08-08,FALSE,"Forsa"
"2008-aug","Infratestdimap",0.36,0.24,0.11,0.12,0.14,NA,NA,1501,2008-08-07,2008-08-04,2008-08-06,FALSE,"Infratestdimap"
"2008-aug","Kantar(Emnid)",0.35,0.25,0.1,0.12,0.14,NA,NA,3703,2008-08-06,2008-07-28,2008-08-04,FALSE,"Kantar(Emnid)"
"2008-aug","Forsa",0.38,0.22,0.1,0.11,0.14,NA,NA,2500,2008-08-06,2008-07-28,2008-08-01,FALSE,"Forsa"
"2008-jul","Kantar(Emnid)",0.35,0.26,0.1,0.12,0.13,NA,NA,3664,2008-07-30,2008-07-22,2008-07-28,FALSE,"Kantar(Emnid)"
"2008-jul","Forsa",0.38,0.21,0.1,0.12,0.14,NA,NA,2502,2008-07-30,2008-07-21,2008-07-25,FALSE,"Forsa"
"2008-jul","GMS",0.35,0.27,0.12,0.11,0.11,NA,NA,1003,2008-07-24,2008-07-21,2008-07-23,FALSE,"GMS"
"2008-jul","Kantar(Emnid)",0.35,0.26,0.11,0.12,0.13,NA,NA,3240,2008-07-23,2008-07-15,2008-07-21,FALSE,"Kantar(Emnid)"
"2008-jul","Forsa",0.39,0.21,0.1,0.11,0.14,NA,NA,2501,2008-07-23,2008-07-14,2008-07-18,FALSE,"Forsa"
"2008-jul","Allensbach",0.363,0.268,0.101,0.114,0.12,NA,NA,NA,2008-07-22,2008-07-07,2008-07-17,FALSE,"Allensbach"
"2008-jul","Forsa",0.36,0.23,0.1,0.13,0.13,NA,NA,2502,2008-07-16,2008-07-07,2008-07-11,FALSE,"Forsa"
"2008-jul","Kantar(Emnid)",0.34,0.27,0.1,0.12,0.13,NA,NA,3193,2008-07-15,2008-07-08,2008-07-14,FALSE,"Kantar(Emnid)"
"2008-jul","Forsch’gr.Wahlen",0.39,0.26,0.09,0.1,0.12,NA,NA,1292,2008-07-11,2008-07-08,2008-07-10,FALSE,"Forsch’gr.Wahlen"
"2008-jul","Infratestdimap",0.37,0.24,0.12,0.11,0.12,NA,NA,1000,2008-07-11,2008-07-08,2008-07-09,FALSE,"Infratestdimap"
"2008-jul","Forsa",0.36,0.22,0.1,0.13,0.13,NA,NA,2502,2008-07-09,2008-06-30,2008-07-04,FALSE,"Forsa"
"2008-jul","Kantar(Emnid)",0.36,0.25,0.1,0.11,0.14,NA,NA,3212,2008-07-08,2008-06-30,2008-07-07,FALSE,"Kantar(Emnid)"
"2008-jul","Infratestdimap",0.36,0.25,0.11,0.12,0.13,NA,NA,1500,2008-07-03,2008-06-30,2008-07-02,FALSE,"Infratestdimap"
"2008-jul","Kantar(Emnid)",0.35,0.26,0.1,0.12,0.13,NA,NA,3175,2008-07-02,2008-06-23,2008-06-30,FALSE,"Kantar(Emnid)"
"2008-jul","Forsa",0.35,0.22,0.1,0.14,0.14,NA,NA,2500,2008-07-02,2008-06-23,2008-06-27,FALSE,"Forsa"
"2008-jun","GMS",0.37,0.23,0.12,0.11,0.12,NA,NA,1006,2008-06-27,2008-06-23,2008-06-25,FALSE,"GMS"
"2008-jun","Forsa",0.36,0.22,0.09,0.13,0.15,NA,NA,2500,2008-06-25,2008-06-16,2008-06-22,FALSE,"Forsa"
"2008-jun","Allensbach",0.35,0.256,0.107,0.119,0.128,NA,NA,2000,2008-06-24,2008-06-07,2008-06-18,FALSE,"Allensbach"
"2008-jun","Kantar(Emnid)",0.34,0.25,0.1,0.13,0.14,NA,NA,3216,2008-06-24,2008-06-16,2008-06-23,FALSE,"Kantar(Emnid)"
"2008-jun","Kantar(Emnid)",0.34,0.25,0.1,0.12,0.15,NA,NA,4102,2008-06-18,2008-06-09,2008-06-16,FALSE,"Kantar(Emnid)"
"2008-jun","Forsa",0.36,0.21,0.11,0.13,0.14,NA,NA,2501,2008-06-18,2008-06-09,2008-06-13,FALSE,"Forsa"
"2008-jun","Forsch’gr.Wahlen",0.39,0.26,0.1,0.1,0.11,NA,NA,1257,2008-06-13,2008-06-09,2008-06-11,FALSE,"Forsch’gr.Wahlen"
"2008-jun","Infratestdimap",0.36,0.24,0.11,0.12,0.13,NA,NA,1000,2008-06-13,2008-06-10,2008-06-11,FALSE,"Infratestdimap"
"2008-jun","Kantar(Emnid)",0.33,0.24,0.11,0.13,0.15,NA,NA,3197,2008-06-11,2008-06-02,2008-06-09,FALSE,"Kantar(Emnid)"
"2008-jun","Forsa",0.35,0.2,0.11,0.14,0.15,NA,NA,2501,2008-06-11,2008-06-02,2008-06-06,FALSE,"Forsa"
"2008-jun","Infratestdimap",0.34,0.24,0.12,0.13,0.14,NA,NA,1500,2008-06-05,2008-06-02,2008-06-04,FALSE,"Infratestdimap"
"2008-jun","Forsa",0.36,0.2,0.12,0.13,0.15,NA,NA,2501,2008-06-04,2008-05-26,2008-05-30,FALSE,"Forsa"
"2008-jun","Kantar(Emnid)",0.35,0.25,0.1,0.12,0.14,NA,NA,4574,2008-06-03,2008-05-26,2008-06-02,FALSE,"Kantar(Emnid)"
"2008-may","Forsch’gr.Wahlen",0.4,0.25,0.1,0.09,0.11,NA,NA,1224,2008-05-30,2008-05-27,2008-05-29,FALSE,"Forsch’gr.Wahlen"
"2008-may","Forsa",0.35,0.23,0.11,0.12,0.14,NA,NA,2002,2008-05-28,2008-05-19,2008-05-23,FALSE,"Forsa"
"2008-may","Kantar(Emnid)",0.34,0.26,0.1,0.11,0.14,NA,NA,3797,2008-05-27,2008-05-20,2008-05-26,FALSE,"Kantar(Emnid)"
"2008-may","GMS",0.36,0.25,0.11,0.12,0.13,NA,NA,1000,2008-05-22,2008-05-16,2008-05-21,FALSE,"GMS"
"2008-may","Kantar(Emnid)",0.34,0.25,0.1,0.12,0.15,NA,NA,4557,2008-05-21,2008-05-13,2008-05-19,FALSE,"Kantar(Emnid)"
"2008-may","Allensbach",0.352,0.282,0.097,0.113,0.119,NA,NA,2000,2008-05-20,2008-05-03,2008-05-14,FALSE,"Allensbach"
"2008-may","Forsa",0.36,0.23,0.11,0.12,0.13,NA,NA,2001,2008-05-20,2008-05-13,2008-05-16,FALSE,"Forsa"
"2008-may","Infratestdimap",0.36,0.25,0.12,0.11,0.12,NA,NA,1000,2008-05-16,2008-05-13,2008-05-14,FALSE,"Infratestdimap"
"2008-may","Kantar(Emnid)",0.35,0.25,0.11,0.11,0.13,NA,NA,6356,2008-05-14,2008-05-05,2008-05-13,FALSE,"Kantar(Emnid)"
"2008-may","Forsa",0.36,0.24,0.11,0.12,0.12,NA,NA,2500,2008-05-14,2008-05-05,2008-05-09,FALSE,"Forsa"
"2008-may","Forsch’gr.Wahlen",0.4,0.27,0.09,0.08,0.11,NA,NA,1191,2008-05-09,2008-05-06,2008-05-08,FALSE,"Forsch’gr.Wahlen"
"2008-may","Forsa",0.37,0.23,0.1,0.11,0.14,NA,NA,2003,2008-05-07,2008-04-28,2008-05-02,FALSE,"Forsa"
"2008-may","Kantar(Emnid)",0.35,0.27,0.1,0.11,0.13,NA,NA,5905,2008-05-06,2008-04-28,2008-05-05,FALSE,"Kantar(Emnid)"
"2008-may","Infratestdimap",0.37,0.27,0.1,0.1,0.12,NA,NA,1500,2008-05-01,2008-04-28,2008-04-30,FALSE,"Infratestdimap"
"2008-apr","Kantar(Emnid)",0.36,0.27,0.11,0.1,0.13,NA,NA,5941,2008-04-29,2008-04-21,2008-04-28,FALSE,"Kantar(Emnid)"
"2008-apr","Forsa",0.38,0.23,0.1,0.1,0.14,NA,NA,2503,2008-04-29,2008-04-21,2008-04-25,FALSE,"Forsa"
"2008-apr","Infratestdimap",0.36,0.27,0.11,0.1,0.12,NA,NA,1000,2008-04-25,2008-04-22,2008-04-23,FALSE,"Infratestdimap"
"2008-apr","Kantar(Emnid)",0.37,0.26,0.1,0.11,0.13,NA,NA,4988,2008-04-23,2008-04-14,2008-04-21,FALSE,"Kantar(Emnid)"
"2008-apr","Forsa",0.38,0.24,0.09,0.1,0.14,NA,NA,2500,2008-04-23,2008-04-14,2008-04-18,FALSE,"Forsa"
"2008-apr","GMS",0.39,0.27,0.11,0.09,0.11,NA,NA,1006,2008-04-23,2008-04-18,2008-04-22,FALSE,"GMS"
"2008-apr","Allensbach",0.364,0.268,0.106,0.11,0.117,NA,NA,NA,2008-04-22,2008-04-05,2008-04-17,FALSE,"Allensbach"
"2008-apr","Forsch’gr.Wahlen",0.4,0.27,0.09,0.08,0.11,NA,NA,1210,2008-04-18,2008-04-15,2008-04-17,FALSE,"Forsch’gr.Wahlen"
"2008-apr","Forsa",0.38,0.24,0.09,0.11,0.14,NA,NA,2501,2008-04-16,2008-04-07,2008-04-11,FALSE,"Forsa"
"2008-apr","Kantar(Emnid)",0.37,0.26,0.1,0.1,0.13,NA,NA,4529,2008-04-15,2008-04-07,2008-04-14,FALSE,"Kantar(Emnid)"
"2008-apr","Forsa",0.38,0.24,0.1,0.11,0.13,NA,NA,2503,2008-04-09,2008-03-31,2008-04-04,FALSE,"Forsa"
"2008-apr","Kantar(Emnid)",0.36,0.27,0.1,0.11,0.13,NA,NA,4177,2008-04-08,2008-03-31,2008-04-07,FALSE,"Kantar(Emnid)"
"2008-apr","Forsch’gr.Wahlen",0.39,0.28,0.09,0.09,0.11,NA,NA,1230,2008-04-04,2008-04-01,2008-04-03,FALSE,"Forsch’gr.Wahlen"
"2008-apr","Infratestdimap",0.37,0.26,0.11,0.1,0.12,NA,NA,1500,2008-04-03,2008-03-31,2008-04-02,FALSE,"Infratestdimap"
"2008-apr","Kantar(Emnid)",0.36,0.26,0.11,0.11,0.13,NA,NA,4610,2008-04-02,2008-03-25,2008-03-31,FALSE,"Kantar(Emnid)"
"2008-apr","Forsa",0.38,0.23,0.1,0.11,0.14,NA,NA,2001,2008-04-02,2008-03-25,2008-03-28,FALSE,"Forsa"
"2008-mar","GMS",0.38,0.28,0.09,0.11,0.12,NA,NA,1011,2008-03-28,2008-03-25,2008-03-27,FALSE,"GMS"
"2008-mar","Kantar(Emnid)",0.37,0.25,0.11,0.1,0.14,NA,NA,2297,2008-03-26,2008-03-18,2008-03-22,FALSE,"Kantar(Emnid)"
"2008-mar","Forsa",0.38,0.22,0.11,0.11,0.14,NA,NA,2000,2008-03-26,2008-03-17,2008-03-20,FALSE,"Forsa"
"2008-mar","Infratestdimap",0.38,0.27,0.11,0.09,0.12,NA,NA,1000,2008-03-20,2008-03-17,2008-03-18,FALSE,"Infratestdimap"
"2008-mar","Kantar(Emnid)",0.37,0.25,0.1,0.1,0.14,NA,NA,4180,2008-03-19,2008-03-11,2008-03-17,FALSE,"Kantar(Emnid)"
"2008-mar","Allensbach",0.36,0.275,0.099,0.108,0.122,NA,NA,NA,2008-03-18,2008-03-01,2008-03-12,FALSE,"Allensbach"
"2008-mar","Forsa",0.37,0.22,0.11,0.11,0.14,NA,NA,2501,2008-03-18,2008-03-10,2008-03-14,FALSE,"Forsa"
"2008-mar","Forsch’gr.Wahlen",0.4,0.29,0.09,0.08,0.1,NA,NA,1232,2008-03-14,2008-03-11,2008-03-13,FALSE,"Forsch’gr.Wahlen"
"2008-mar","Forsa",0.38,0.23,0.11,0.1,0.14,NA,NA,2501,2008-03-12,2008-03-03,2008-03-07,FALSE,"Forsa"
"2008-mar","Kantar(Emnid)",0.37,0.27,0.1,0.09,0.13,NA,NA,5526,2008-03-11,2008-03-03,2008-03-10,FALSE,"Kantar(Emnid)"
"2008-mar","Infratestdimap",0.39,0.28,0.1,0.08,0.12,NA,NA,1500,2008-03-06,2008-03-03,2008-03-05,FALSE,"Infratestdimap"
"2008-mar","Forsa",0.38,0.24,0.1,0.1,0.14,NA,NA,2501,2008-03-05,2008-02-25,2008-02-29,FALSE,"Forsa"
"2008-mar","Kantar(Emnid)",0.37,0.28,0.09,0.09,0.14,NA,NA,4644,2008-03-04,2008-02-25,2008-03-03,FALSE,"Kantar(Emnid)"
"2008-mar","Kantar(Emnid)",0.36,0.27,0.09,0.1,0.14,NA,NA,1348,2008-03-02,2008-02-25,2008-02-27,FALSE,"Kantar(Emnid)"
"2008-mar","Infratestdimap",0.38,0.29,0.09,0.09,0.12,NA,NA,1000,2008-03-01,2008-02-27,2008-02-28,FALSE,"Infratestdimap"
"2008-feb","Forsch’gr.Wahlen",0.4,0.3,0.07,0.08,0.11,NA,NA,1280,2008-02-29,2008-02-26,2008-02-28,FALSE,"Forsch’gr.Wahlen"
"2008-feb","Forsa",0.36,0.28,0.09,0.1,0.12,NA,NA,2501,2008-02-27,2008-02-18,2008-02-22,FALSE,"Forsa"
"2008-feb","Kantar(Emnid)",0.36,0.27,0.1,0.1,0.13,NA,NA,5086,2008-02-26,2008-02-18,2008-02-25,FALSE,"Kantar(Emnid)"
"2008-feb","Infratestdimap",0.37,0.29,0.09,0.1,0.12,NA,NA,1000,2008-02-22,2008-02-19,2008-02-20,FALSE,"Infratestdimap"
"2008-feb","Forsa",0.35,0.29,0.09,0.09,0.13,NA,NA,2500,2008-02-20,2008-02-11,2008-02-15,FALSE,"Forsa"
"2008-feb","Allensbach",0.348,0.283,0.089,0.118,0.118,NA,NA,2000,2008-02-19,2008-02-01,2008-02-13,FALSE,"Allensbach"
"2008-feb","Kantar(Emnid)",0.36,0.28,0.09,0.11,0.12,NA,NA,3684,2008-02-19,2008-02-11,2008-02-18,FALSE,"Kantar(Emnid)"
"2008-feb","GMS",0.36,0.28,0.1,0.1,0.12,NA,NA,1010,2008-02-19,2008-02-15,2008-02-18,FALSE,"GMS"
"2008-feb","Forsa",0.36,0.27,0.09,0.1,0.13,NA,NA,2501,2008-02-13,2008-02-04,2008-02-08,FALSE,"Forsa"
"2008-feb","Kantar(Emnid)",0.35,0.29,0.09,0.1,0.13,NA,NA,3225,2008-02-12,2008-02-04,2008-02-11,FALSE,"Kantar(Emnid)"
"2008-feb","Forsch’gr.Wahlen",0.41,0.3,0.07,0.07,0.1,NA,NA,1275,2008-02-08,2008-02-05,2008-02-07,FALSE,"Forsch’gr.Wahlen"
"2008-feb","Infratestdimap",0.38,0.3,0.09,0.09,0.11,NA,NA,1500,2008-02-07,2008-02-04,2008-02-06,FALSE,"Infratestdimap"
"2008-feb","Kantar(Emnid)",0.35,0.3,0.09,0.1,0.13,NA,NA,4612,2008-02-05,2008-01-28,2008-02-04,FALSE,"Kantar(Emnid)"
"2008-feb","Forsa",0.35,0.25,0.1,0.11,0.14,NA,NA,2502,2008-02-02,2008-01-28,2008-02-01,FALSE,"Forsa"
"2008-jan","Forsa",0.39,0.27,0.08,0.09,0.12,NA,NA,2502,2008-01-30,2008-01-21,2008-01-25,FALSE,"Forsa"
"2008-jan","Kantar(Emnid)",0.36,0.3,0.1,0.1,0.11,NA,NA,3196,2008-01-29,2008-01-21,2008-01-28,FALSE,"Kantar(Emnid)"
"2008-jan","Infratestdimap",0.39,0.3,0.09,0.09,0.1,NA,NA,1000,2008-01-24,2008-01-22,2008-01-23,FALSE,"Infratestdimap"
"2008-jan","Forsa",0.38,0.28,0.08,0.1,0.11,NA,NA,2501,2008-01-23,2008-01-14,2008-01-18,FALSE,"Forsa"
"2008-jan","Allensbach",0.37,0.29,0.093,0.111,0.098,NA,NA,NA,2008-01-22,2008-01-11,2008-01-20,FALSE,"Allensbach"
"2008-jan","Kantar(Emnid)",0.37,0.28,0.1,0.1,0.11,NA,NA,3664,2008-01-22,2008-01-14,2008-01-21,FALSE,"Kantar(Emnid)"
"2008-jan","GMS",0.39,0.29,0.1,0.09,0.1,NA,NA,1006,2008-01-22,2008-01-18,2008-01-21,FALSE,"GMS"
"2008-jan","Kantar(Emnid)",0.38,0.28,0.1,0.09,0.11,NA,NA,3655,2008-01-16,2008-01-07,2008-01-14,FALSE,"Kantar(Emnid)"
"2008-jan","Forsa",0.37,0.27,0.09,0.11,0.12,NA,NA,2501,2008-01-15,2008-01-07,2008-01-11,FALSE,"Forsa"
"2008-jan","Forsch’gr.Wahlen",0.42,0.3,0.07,0.07,0.09,NA,NA,1280,2008-01-11,2008-01-08,2008-01-10,FALSE,"Forsch’gr.Wahlen"
"2008-jan","Infratestdimap",0.39,0.3,0.09,0.09,0.09,NA,NA,1500,2008-01-10,2008-01-07,2008-01-09,FALSE,"Infratestdimap"
"2008-jan","Forsa",0.37,0.27,0.09,0.11,0.11,NA,NA,1501,2008-01-09,2008-01-02,2008-01-04,FALSE,"Forsa"
"2008-jan","Kantar(Emnid)",0.38,0.28,0.09,0.1,0.11,NA,NA,2316,2008-01-08,2008-01-02,2008-01-07,FALSE,"Kantar(Emnid)"
"2007-dec","Forsa",0.38,0.26,0.1,0.1,0.11,NA,NA,2501,2007-12-26,2007-12-17,2007-12-21,FALSE,"Forsa"
"2007-dec","GMS",0.38,0.28,0.1,0.1,0.11,NA,NA,1011,2007-12-21,2007-12-18,2007-12-20,FALSE,"GMS"
"2007-dec","Forsa",0.38,0.26,0.1,0.1,0.11,NA,NA,2503,2007-12-19,2007-12-10,2007-12-14,FALSE,"Forsa"
"2007-dec","Allensbach",0.379,0.28,0.095,0.104,0.106,NA,NA,2000,2007-12-18,2007-12-01,2007-12-11,FALSE,"Allensbach"
"2007-dec","Kantar(Emnid)",0.38,0.29,0.1,0.09,0.11,NA,NA,5959,2007-12-18,2007-12-10,2007-12-17,FALSE,"Kantar(Emnid)"
"2007-dec","Forsch’gr.Wahlen",0.41,0.31,0.08,0.07,0.09,NA,NA,1352,2007-12-14,2007-12-11,2007-12-13,FALSE,"Forsch’gr.Wahlen"
"2007-dec","Infratestdimap",0.39,0.28,0.09,0.1,0.1,NA,NA,1000,2007-12-14,2007-12-11,2007-12-12,FALSE,"Infratestdimap"
"2007-dec","Forsa",0.39,0.26,0.09,0.1,0.11,NA,NA,2501,2007-12-12,2007-12-03,2007-12-07,FALSE,"Forsa"
"2007-dec","Kantar(Emnid)",0.38,0.29,0.09,0.08,0.12,NA,NA,4130,2007-12-11,2007-12-03,2007-12-10,FALSE,"Kantar(Emnid)"
"2007-dec","Infratestdimap",0.4,0.28,0.09,0.09,0.11,NA,NA,1500,2007-12-06,2007-12-03,2007-12-05,FALSE,"Infratestdimap"
"2007-dec","Forsa",0.39,0.27,0.09,0.1,0.1,NA,NA,2500,2007-12-05,2007-11-26,2007-11-30,FALSE,"Forsa"
"2007-dec","Kantar(Emnid)",0.37,0.27,0.1,0.1,0.12,NA,NA,4600,2007-12-04,2007-11-26,2007-12-03,FALSE,"Kantar(Emnid)"
"2007-nov","Forsa",0.39,0.26,0.08,0.1,0.12,NA,NA,2500,2007-11-28,2007-11-19,2007-11-23,FALSE,"Forsa"
"2007-nov","Kantar(Emnid)",0.37,0.28,0.1,0.09,0.12,NA,NA,3673,2007-11-27,2007-11-19,2007-11-26,FALSE,"Kantar(Emnid)"
"2007-nov","Forsch’gr.Wahlen",0.4,0.31,0.09,0.06,0.09,NA,NA,1303,2007-11-23,2007-11-19,2007-11-21,FALSE,"Forsch’gr.Wahlen"
"2007-nov","Kantar(Emnid)",0.36,0.28,0.1,0.1,0.12,NA,NA,5465,2007-11-21,2007-11-12,2007-11-19,FALSE,"Kantar(Emnid)"
"2007-nov","Forsa",0.4,0.24,0.09,0.09,0.12,NA,NA,2501,2007-11-21,2007-11-12,2007-11-16,FALSE,"Forsa"
"2007-nov","Kantar(Emnid)",0.36,0.28,0.1,0.1,0.12,NA,NA,1885,2007-11-18,2007-11-12,2007-11-15,FALSE,"Kantar(Emnid)"
"2007-nov","Infratestdimap",0.41,0.3,0.09,0.08,0.09,NA,NA,1000,2007-11-15,2007-11-13,2007-11-14,FALSE,"Infratestdimap"
"2007-nov","Allensbach",0.38,0.286,0.092,0.11,0.101,NA,NA,NA,2007-11-14,2007-10-26,2007-11-08,FALSE,"Allensbach"
"2007-nov","Kantar(Emnid)",0.37,0.28,0.1,0.1,0.11,NA,NA,5085,2007-11-14,2007-11-05,2007-11-12,FALSE,"Kantar(Emnid)"
"2007-nov","Forsa",0.39,0.26,0.08,0.1,0.12,NA,NA,2503,2007-11-14,2007-11-05,2007-11-09,FALSE,"Forsa"
"2007-nov","Forsch’gr.Wahlen",0.4,0.3,0.08,0.07,0.1,NA,NA,1255,2007-11-09,2007-11-06,2007-11-08,FALSE,"Forsch’gr.Wahlen"
"2007-nov","Forsa",0.4,0.26,0.1,0.08,0.11,NA,NA,2502,2007-11-07,2007-10-29,2007-11-02,FALSE,"Forsa"
"2007-nov","Kantar(Emnid)",0.37,0.3,0.09,0.1,0.1,NA,NA,5077,2007-11-06,2007-10-29,2007-11-05,FALSE,"Kantar(Emnid)"
"2007-nov","Infratestdimap",0.4,0.3,0.08,0.08,0.1,NA,NA,1500,2007-11-01,2007-10-29,2007-10-31,FALSE,"Infratestdimap"
"2007-oct","Kantar(Emnid)",0.38,0.29,0.09,0.09,0.11,NA,NA,3663,2007-10-30,2007-10-22,2007-10-29,FALSE,"Kantar(Emnid)"
"2007-oct","GMS",0.41,0.29,0.09,0.08,0.09,NA,NA,1004,2007-10-30,2007-10-26,2007-10-29,FALSE,"GMS"
"2007-oct","Forsa",0.39,0.26,0.1,0.09,0.11,NA,NA,2503,2007-10-29,2007-10-22,2007-10-26,FALSE,"Forsa"
"2007-oct","Forsa",0.39,0.26,0.09,0.1,0.11,NA,NA,2502,2007-10-24,2007-10-15,2007-10-19,FALSE,"Forsa"
"2007-oct","Kantar(Emnid)",0.39,0.28,0.09,0.09,0.11,NA,NA,3221,2007-10-23,2007-10-15,2007-10-22,FALSE,"Kantar(Emnid)"
"2007-oct","Forsch’gr.Wahlen",0.4,0.31,0.08,0.07,0.09,NA,NA,1260,2007-10-19,2007-10-16,2007-10-18,FALSE,"Forsch’gr.Wahlen"
"2007-oct","Infratestdimap",0.41,0.28,0.1,0.07,0.1,NA,NA,1000,2007-10-18,2007-10-16,2007-10-17,FALSE,"Infratestdimap"
"2007-oct","Forsa",0.4,0.25,0.1,0.09,0.11,NA,NA,2502,2007-10-17,2007-10-08,2007-10-12,FALSE,"Forsa"
"2007-oct","Allensbach",0.377,0.271,0.1,0.1,0.115,NA,NA,NA,2007-10-16,2007-09-27,2007-10-09,FALSE,"Allensbach"
