"PublYearMonth","Company","PSOE","PP","VOX","UP","Cs","ERC","CC","Uncertain","n","PublDate","collectPeriodFrom","collectPeriodTo","approxPeriod","house"
"2020-feb","NC Report",0.269,0.222,0.161,0.132,0.056,0.034,0.005,NA,1000,2020-02-15,2020-02-06,2020-02-14,FALSE,"NC Report"
"2020-feb","Simple Lógica",0.285,0.176,0.161,0.14,0.079,NA,NA,NA,1073,2020-02-12,2020-02-03,2020-02-11,FALSE,"Simple Lógica"
"2020-feb","Celeste-Tel",0.276,0.202,0.169,0.135,0.062,0.033,0.005,NA,1100,2020-02-08,2020-02-03,2020-02-07,FALSE,"Celeste-Tel"
"2020-jan","Invymark",0.297,0.204,0.168,0.135,0.039,NA,NA,NA,NA,2020-02-01,2020-01-27,2020-01-31,FALSE,"Invymark"
"2020-jan","Metroscopia",0.268,0.205,0.153,0.133,0.061,NA,NA,NA,4237,2020-01-30,2020-01-13,2020-01-29,FALSE,"Metroscopia"
"2020-jan","SocioMétrica",0.277,0.212,0.163,0.125,0.055,0.036,0.005,NA,1100,2020-01-19,2020-01-15,2020-01-18,FALSE,"SocioMétrica"
"2020-jan","Invymark",0.303,0.202,0.166,0.136,0.038,NA,NA,NA,NA,2020-01-18,2020-01-13,2020-01-17,FALSE,"Invymark"
"2020-jan","NC Report",0.267,0.221,0.161,0.134,0.054,0.033,0.005,NA,1000,2020-01-18,2020-01-07,2020-01-17,FALSE,"NC Report"
"2020-jan","CIS (Kiko Llaneras)",0.28,0.22,0.145,0.125,0.07,NA,NA,NA,2929,2020-01-14,2020-01-02,2020-01-13,FALSE,"CIS (Kiko Llaneras)"
"2020-jan","CIS (SocioMétrica)",0.274,0.217,0.144,0.131,0.071,0.035,0.004,NA,2929,2020-01-14,2020-01-02,2020-01-13,FALSE,"CIS (SocioMétrica)"
"2020-jan","CIS",0.304,0.199,0.134,0.138,0.065,0.039,0.003,NA,2929,2020-01-14,2020-01-02,2020-01-13,FALSE,"CIS"
"2020-jan","Simple Lógica",0.265,0.203,0.144,0.155,0.079,NA,NA,NA,1097,2020-01-11,2020-01-07,2020-01-10,FALSE,"Simple Lógica"
"2020-jan","Invymark",0.299,0.207,0.164,0.133,0.04,NA,NA,NA,NA,2020-01-11,2020-01-07,2020-01-10,FALSE,"Invymark"
"2020-jan","GAD3",0.263,0.232,0.15,0.124,0.073,NA,NA,NA,1000,2020-01-11,2020-01-07,2020-01-10,FALSE,"GAD3"
"2020-jan","Celeste-Tel",0.27,0.203,0.164,0.139,0.061,0.032,0.005,NA,1100,2020-01-10,2020-01-02,2020-01-09,FALSE,"Celeste-Tel"
"2019-dec","Sigma Dos",0.275,0.201,0.16,0.154,0.048,0.035,NA,NA,1000,2019-12-28,2019-12-26,2019-12-27,FALSE,"Sigma Dos"
"2019-dec","SocioMétrica",0.272,0.216,0.162,0.126,0.058,0.038,0.006,NA,2160,2019-12-22,2019-12-20,2019-12-21,FALSE,"SocioMétrica"
"2019-dec","CIS",0.283,0.2,0.152,0.128,0.056,0.036,0.005,NA,4800,2019-12-20,2019-11-29,2019-12-19,FALSE,"CIS"
"2019-dec","NC Report",0.271,0.216,0.156,0.131,0.058,0.035,0.005,NA,1000,2019-12-14,2019-12-10,2019-12-13,FALSE,"NC Report"
"2019-dec","Invymark",0.288,0.216,0.164,0.137,0.039,NA,NA,NA,NA,2019-12-14,2019-12-09,2019-12-13,FALSE,"Invymark"
"2019-dec","Simple Lógica",0.27,0.205,0.138,0.164,0.064,NA,NA,NA,1064,2019-12-13,2019-12-02,2019-12-12,FALSE,"Simple Lógica"
"2019-nov","GAD3",0.277,0.23,0.141,0.13,0.065,0.034,0.005,NA,NA,2019-11-28,2019-11-19,2019-11-27,FALSE,"GAD3"
"2019-nov","NC Report",0.269,0.214,0.136,0.125,0.089,0.038,0.007,NA,NA,2019-11-11,2019-11-10,2019-11-10,FALSE,"NC Report"
"2019-nov","SocioMétrica",0.261,0.199,0.141,0.14,0.078,0.035,0.004,NA,4000,2019-11-11,2019-11-09,2019-11-10,FALSE,"SocioMétrica"
"2019-nov","Celeste-Tel",0.274,0.208,0.135,0.129,0.085,0.036,0.008,NA,1100,2019-11-11,2019-11-08,2019-11-10,FALSE,"Celeste-Tel"
"2019-nov","GAD3",0.273,0.201,0.163,0.122,0.085,0.035,0.005,NA,13000,2019-11-11,2019-10-25,2019-11-10,FALSE,"GAD3"
"2019-nov","GESOP",0.267,0.194,0.149,0.143,0.079,0.026,NA,NA,903,2019-11-10,2019-11-07,2019-11-09,FALSE,"GESOP"
"2019-nov","GESOP",0.263,0.19,0.156,0.14,0.075,0.027,NA,NA,903,2019-11-09,2019-11-06,2019-11-08,FALSE,"GESOP"
"2019-nov","GESOP",0.269,0.201,0.156,0.134,0.065,0.027,NA,NA,904,2019-11-08,2019-11-05,2019-11-07,FALSE,"GESOP"
"2019-nov","GESOP",0.268,0.199,0.156,0.13,0.07,0.03,NA,NA,905,2019-11-07,2019-11-04,2019-11-06,FALSE,"GESOP"
"2019-nov","GESOP",0.268,0.19,0.156,0.126,0.078,0.033,NA,NA,904,2019-11-06,2019-11-03,2019-11-05,FALSE,"GESOP"
"2019-nov","GESOP",0.266,0.19,0.15,0.128,0.082,0.036,NA,NA,861,2019-11-05,2019-10-31,2019-11-04,FALSE,"GESOP"
"2019-nov","SocioMétrica",0.251,0.206,0.143,0.129,0.085,0.035,0.006,NA,1100,2019-11-03,2019-10-31,2019-11-02,FALSE,"SocioMétrica"
"2019-oct","GESOP",0.277,0.195,0.142,0.134,0.08,0.036,NA,NA,1504,2019-11-01,2019-10-28,2019-10-31,FALSE,"GESOP"
"2019-oct","Invymark",0.279,0.22,0.105,0.118,0.099,NA,NA,NA,NA,2019-11-01,2019-10-28,2019-10-31,FALSE,"Invymark"
"2019-oct","Celeste-Tel",0.276,0.219,0.12,0.129,0.092,0.039,0.008,NA,1100,2019-11-01,2019-10-25,2019-10-31,FALSE,"Celeste-Tel"
"2019-oct","Sigma Dos",0.279,0.203,0.132,0.135,0.089,0.04,NA,NA,1800,2019-11-01,2019-10-24,2019-10-31,FALSE,"Sigma Dos"
"2019-oct","NC Report",0.273,0.227,0.122,0.121,0.088,0.039,NA,NA,NA,2019-11-01,2019-10-14,2019-10-31,FALSE,"NC Report"
"2019-oct","GAD3",0.274,0.216,0.149,0.112,0.08,0.035,0.004,NA,7900,2019-11-01,2019-10-14,2019-10-31,FALSE,"GAD3"
"2019-oct","Sigma Dos",0.275,0.206,0.134,0.135,0.089,0.04,NA,NA,1800,2019-10-30,2019-10-21,2019-10-29,FALSE,"Sigma Dos"
"2019-oct","Sigma Dos",0.271,0.204,0.133,0.132,0.089,0.045,NA,NA,NA,2019-10-28,2019-10-27,2019-10-27,FALSE,"Sigma Dos"
"2019-oct","SocioMétrica",0.255,0.21,0.122,0.122,0.093,0.036,0.004,NA,1100,2019-10-27,2019-10-24,2019-10-26,FALSE,"SocioMétrica"
"2019-oct","Invymark",0.286,0.217,0.1,0.115,0.106,NA,NA,NA,NA,2019-10-26,2019-10-21,2019-10-25,FALSE,"Invymark"
"2019-oct","NC Report",0.275,0.23,0.113,0.121,0.09,0.04,NA,NA,1000,2019-10-26,2019-10-16,2019-10-25,FALSE,"NC Report"
"2019-oct","GAD3",0.273,0.217,0.135,0.127,0.089,0.032,0.004,NA,2730,2019-10-25,2019-10-21,2019-10-24,FALSE,"GAD3"
"2019-oct","Celeste-Tel",0.277,0.222,0.105,0.129,0.1,0.04,0.007,NA,1100,2019-10-25,2019-10-21,2019-10-24,FALSE,"Celeste-Tel"
"2019-oct","Sigma Dos",0.27,0.208,0.13,0.131,0.086,0.044,NA,NA,1600,2019-10-25,2019-10-16,2019-10-24,FALSE,"Sigma Dos"
"2019-oct","Sigma Dos",0.273,0.214,0.12,0.127,0.088,0.042,NA,NA,1600,2019-10-23,2019-10-11,2019-10-22,FALSE,"Sigma Dos"
"2019-oct","GAD3",0.287,0.23,0.119,0.112,0.083,0.038,0.003,NA,3233,2019-10-19,2019-10-14,2019-10-18,FALSE,"GAD3"
"2019-oct","Invymark",0.296,0.206,0.09,0.113,0.112,NA,NA,NA,NA,2019-10-19,2019-10-14,2019-10-18,FALSE,"Invymark"
"2019-oct","SocioMétrica",0.261,0.215,0.117,0.118,0.097,0.033,0.003,NA,NA,2019-10-19,2019-10-14,2019-10-18,FALSE,"SocioMétrica"
"2019-oct","NC Report",0.272,0.228,0.106,0.127,0.098,0.041,NA,NA,NA,2019-10-19,2019-10-09,2019-10-18,FALSE,"NC Report"
"2019-oct","Celeste-Tel",0.27,0.223,0.091,0.134,0.111,0.042,0.007,NA,1100,2019-10-18,2019-10-14,2019-10-17,FALSE,"Celeste-Tel"
"2019-oct","Sigma Dos",0.27,0.21,0.115,0.125,0.096,0.042,NA,NA,1600,2019-10-18,2019-10-10,2019-10-17,FALSE,"Sigma Dos"
"2019-oct","Sigma Dos",0.271,0.212,0.113,0.128,0.093,0.042,NA,NA,1600,2019-10-16,2019-10-07,2019-10-15,FALSE,"Sigma Dos"
"2019-oct","CIS",0.322,0.181,0.079,0.146,0.106,0.044,0.003,NA,17650,2019-10-14,2019-09-21,2019-10-13,FALSE,"CIS"
"2019-oct","SocioMétrica",0.274,0.209,0.105,0.123,0.093,0.032,0.003,NA,1000,2019-10-13,2019-10-09,2019-10-12,FALSE,"SocioMétrica"
"2019-oct","Celeste-Tel",0.273,0.222,0.084,0.137,0.114,0.042,0.007,NA,1100,2019-10-12,2019-10-07,2019-10-11,FALSE,"Celeste-Tel"
"2019-oct","GAD3",0.284,0.222,0.118,0.119,0.086,0.032,0.003,NA,3121,2019-10-12,2019-10-07,2019-10-11,FALSE,"GAD3"
"2019-oct","Sigma Dos",0.275,0.206,0.107,0.132,0.098,0.04,NA,NA,1600,2019-10-11,2019-10-02,2019-10-10,FALSE,"Sigma Dos"
"2019-oct","Sigma Dos",0.279,0.213,0.102,0.126,0.1,0.036,NA,NA,1600,2019-10-09,2019-09-30,2019-10-08,FALSE,"Sigma Dos"
"2019-oct","Celeste-Tel",0.272,0.218,0.075,0.139,0.122,0.042,0.007,NA,1100,2019-10-05,2019-10-01,2019-10-04,FALSE,"Celeste-Tel"
"2019-oct","Simple Lógica",0.291,0.191,0.122,0.125,0.1,NA,NA,NA,1046,2019-10-05,2019-10-01,2019-10-04,FALSE,"Simple Lógica"
"2019-oct","SocioMétrica",0.272,0.207,0.109,0.117,0.106,0.035,0.004,NA,1000,2019-10-05,2019-10-01,2019-10-04,FALSE,"SocioMétrica"
"2019-oct","GAD3",0.272,0.209,0.106,0.124,0.11,0.038,0.003,NA,3121,2019-10-05,2019-09-30,2019-10-04,FALSE,"GAD3"
"2019-oct","Invymark",0.299,0.205,0.077,0.112,0.117,NA,NA,NA,NA,2019-10-05,2019-09-30,2019-10-04,FALSE,"Invymark"
"2019-oct","GESOP",0.28,0.196,0.103,0.122,0.104,0.032,NA,NA,1005,2019-10-04,2019-09-30,2019-10-03,FALSE,"GESOP"
"2019-oct","Sigma Dos",0.289,0.212,0.092,0.122,0.101,0.038,NA,NA,1000,2019-10-03,2019-09-30,2019-10-02,FALSE,"Sigma Dos"
"2019-sep","GAD3",0.278,0.214,0.095,0.117,0.115,0.04,0.003,NA,NA,2019-09-30,2019-09-27,2019-09-29,FALSE,"GAD3"
"2019-sep","GAD3",0.272,0.214,0.096,0.124,0.113,0.039,0.004,NA,1207,2019-09-26,2019-09-23,2019-09-25,FALSE,"GAD3"
"2019-sep","Celeste-Tel",0.294,0.221,0.07,0.141,0.134,0.042,0.006,NA,1100,2019-09-24,2019-09-19,2019-09-23,FALSE,"Celeste-Tel"
"2019-sep","NC Report",0.286,0.22,0.075,0.136,0.137,NA,NA,NA,1000,2019-09-22,2019-09-18,2019-09-21,FALSE,"NC Report"
"2019-sep","SocioMétrica",0.286,0.194,0.1,0.145,0.119,0.042,0.006,NA,1000,2019-09-21,2019-09-18,2019-09-20,FALSE,"SocioMétrica"
"2019-sep","GAD3",0.316,0.203,0.096,0.134,0.131,0.034,NA,NA,1006,2019-09-21,2019-09-16,2019-09-20,FALSE,"GAD3"
"2019-sep","Invymark",0.334,0.202,0.068,0.125,0.121,NA,NA,NA,NA,2019-09-21,2019-09-16,2019-09-20,FALSE,"Invymark"
"2019-sep","CIS (SocioMétrica)",0.294,0.199,0.097,0.154,0.133,0.038,0.003,NA,5906,2019-09-19,2019-09-01,2019-09-18,FALSE,"CIS (SocioMétrica)"
"2019-sep","CIS (Gravitas)",0.293,0.168,0.104,0.16,0.132,NA,NA,NA,5906,2019-09-19,2019-09-01,2019-09-18,FALSE,"CIS (Gravitas)"
"2019-sep","CIS",0.342,0.171,0.075,0.155,0.129,0.037,0.002,NA,5906,2019-09-19,2019-09-01,2019-09-18,FALSE,"CIS"
"2019-sep","Invymark",0.339,0.2,0.07,0.123,0.117,NA,NA,NA,NA,2019-09-14,2019-09-09,2019-09-13,FALSE,"Invymark"
"2019-sep","Simple Lógica",0.306,0.184,0.121,0.138,0.136,NA,NA,NA,1089,2019-09-07,2019-09-02,2019-09-06,FALSE,"Simple Lógica"
"2019-sep","GAD3",0.321,0.199,0.079,0.133,0.14,0.038,NA,NA,1000,2019-09-07,2019-09-02,2019-09-06,FALSE,"GAD3"
"2019-sep","Invymark",0.344,0.201,0.067,0.122,0.115,NA,NA,NA,NA,2019-09-07,2019-09-02,2019-09-06,FALSE,"Invymark"
"2019-sep","Celeste-Tel",0.305,0.201,0.08,0.137,0.141,0.043,0.006,NA,1100,2019-09-06,2019-09-02,2019-09-05,FALSE,"Celeste-Tel"
"2019-aug","SocioMétrica",0.313,0.181,0.097,0.139,0.122,0.041,0.004,NA,1100,2019-08-31,2019-08-27,2019-08-30,FALSE,"SocioMétrica"
"2019-aug","Sigma Dos",0.334,0.19,0.083,0.142,0.118,0.043,NA,NA,1000,2019-08-30,2019-08-27,2019-08-29,FALSE,"Sigma Dos"
"2019-aug","NC Report",0.295,0.219,0.077,0.131,0.139,0.036,0.006,NA,1000,2019-08-25,2019-08-20,2019-08-24,FALSE,"NC Report"
"2019-aug","NC Report",0.297,0.218,0.078,0.129,0.141,0.035,0.007,NA,NA,2019-08-12,2019-08-11,2019-08-11,FALSE,"NC Report"
"2019-aug","Celeste-Tel",0.309,0.202,0.083,0.134,0.143,0.037,0.006,NA,1100,2019-08-08,2019-08-01,2019-08-07,FALSE,"Celeste-Tel"
"2019-aug","Simple Lógica",0.314,0.172,0.11,0.138,0.149,NA,NA,NA,1074,2019-08-06,2019-08-01,2019-08-05,FALSE,"Simple Lógica"
"2019-aug","Invymark",0.361,0.17,0.065,0.123,0.126,NA,NA,NA,NA,2019-08-02,2019-07-29,2019-08-01,FALSE,"Invymark"
"2019-jul","SocioMétrica",0.293,0.182,0.087,0.143,0.162,NA,NA,NA,1000,2019-07-27,2019-07-25,2019-07-26,FALSE,"SocioMétrica"
"2019-jul","Invymark",0.367,0.161,0.073,0.125,0.129,NA,NA,NA,NA,2019-07-20,2019-07-15,2019-07-19,FALSE,"Invymark"
"2019-jul","Metroscopia",0.31,0.19,0.08,0.13,0.13,NA,NA,NA,1251,2019-07-13,2019-07-11,2019-07-12,FALSE,"Metroscopia"
"2019-jul","CIS",0.326,0.157,0.081,0.15,0.153,NA,NA,NA,2952,2019-07-12,2019-07-01,2019-07-11,FALSE,"CIS"
"2019-jul","Simple Lógica",0.327,0.179,0.093,0.152,0.131,NA,NA,NA,1037,2019-07-10,2019-07-01,2019-07-09,FALSE,"Simple Lógica"
"2019-jul","Invymark",0.366,0.155,0.076,0.129,0.132,NA,NA,NA,1200,2019-07-07,2019-07-03,2019-07-06,FALSE,"Invymark"
"2019-jul","Celeste-Tel",0.312,0.199,0.084,0.132,0.144,0.038,0.006,NA,1100,2019-07-06,2019-07-01,2019-07-05,FALSE,"Celeste-Tel"
"2019-jun","Sigma Dos",0.326,0.194,0.08,0.132,0.131,0.042,NA,NA,1000,2019-06-22,2019-06-21,2019-06-21,FALSE,"Sigma Dos"
"2019-jun","GAD3",0.308,0.206,0.056,0.13,0.162,NA,NA,NA,800,2019-06-22,2019-06-17,2019-06-21,FALSE,"GAD3"
"2019-jun","Invymark",0.359,0.151,0.081,0.129,0.14,NA,NA,NA,NA,2019-06-22,2019-06-17,2019-06-21,FALSE,"Invymark"
"2019-jun","NC Report",0.305,0.202,0.08,0.127,0.149,0.036,0.007,NA,1000,2019-06-14,2019-06-07,2019-06-13,FALSE,"NC Report"
"2019-jun","Celeste-Tel",0.306,0.194,0.087,0.132,0.146,0.039,0.007,NA,1100,2019-06-12,2019-06-05,2019-06-11,FALSE,"Celeste-Tel"
"2019-jun","Simple Lógica",0.32,0.157,0.089,0.134,0.197,NA,NA,NA,1090,2019-06-12,2019-06-03,2019-06-11,FALSE,"Simple Lógica"
"2019-jun","CIS",0.304,0.142,0.082,0.122,0.151,NA,NA,NA,2974,2019-06-12,2019-06-01,2019-06-11,FALSE,"CIS"
"2019-may","Invymark",0.336,0.154,0.084,0.133,0.151,NA,NA,NA,NA,2019-06-01,2019-05-27,2019-05-31,FALSE,"Invymark"
"2019-may","Simple Lógica",0.337,0.186,0.032,0.148,0.217,NA,NA,NA,1058,2019-05-15,2019-05-06,2019-05-14,FALSE,"Simple Lógica"
"2019-apr","SocioMétrica",0.279,0.179,0.11,0.165,0.16,0.028,0.003,NA,3600,2019-04-28,2019-04-25,2019-04-27,FALSE,"SocioMétrica"
"2019-apr","GAD3",0.281,0.178,0.124,0.161,0.144,0.033,0.003,NA,12000,2019-04-28,2019-04-12,2019-04-27,FALSE,"GAD3"
"2019-apr","SocioMétrica",0.295,0.182,0.126,0.136,0.151,0.033,0.002,NA,1800,2019-04-22,2019-04-14,2019-04-21,FALSE,"SocioMétrica"
"2019-apr","Celeste-Tel",0.289,0.235,0.079,0.135,0.151,0.029,0.003,NA,1100,2019-04-21,2019-04-15,2019-04-20,FALSE,"Celeste-Tel"
"2019-apr","SocioMétrica",0.3,0.184,0.118,0.137,0.155,0.032,0.002,NA,1800,2019-04-21,2019-04-13,2019-04-20,FALSE,"SocioMétrica"
"2019-apr","Invymark",0.281,0.204,0.127,0.13,0.152,0.033,NA,NA,NA,2019-04-20,2019-04-15,2019-04-19,FALSE,"Invymark"
"2019-apr","NC Report",0.281,0.238,0.09,0.13,0.149,0.029,0.003,NA,1000,2019-04-20,2019-04-15,2019-04-19,FALSE,"NC Report"
"2019-apr","SocioMétrica",0.305,0.185,0.109,0.138,0.159,0.031,0.002,NA,1800,2019-04-20,2019-04-12,2019-04-19,FALSE,"SocioMétrica"
"2019-apr","GAD3",0.315,0.201,0.114,0.121,0.139,0.033,0.003,NA,10000,2019-04-20,2019-04-01,2019-04-19,FALSE,"GAD3"
"2019-apr","SocioMétrica",0.31,0.186,0.11,0.134,0.155,0.032,0.002,NA,1800,2019-04-19,2019-04-11,2019-04-18,FALSE,"SocioMétrica"
"2019-apr","Celeste-Tel",0.281,0.238,0.077,0.129,0.158,0.029,0.003,NA,1100,2019-04-18,2019-04-11,2019-04-17,FALSE,"Celeste-Tel"
"2019-apr","SocioMétrica",0.308,0.187,0.106,0.131,0.158,0.034,0.002,NA,1800,2019-04-18,2019-04-10,2019-04-17,FALSE,"SocioMétrica"
"2019-apr","Sigma Dos",0.303,0.201,0.102,0.132,0.15,0.038,NA,NA,8000,2019-04-18,2019-04-03,2019-04-17,FALSE,"Sigma Dos"
"2019-apr","Metroscopia",0.291,0.196,0.111,0.143,0.142,0.035,0.003,NA,4775,2019-04-17,2019-04-11,2019-04-16,FALSE,"Metroscopia"
"2019-apr","SocioMétrica",0.305,0.188,0.109,0.127,0.16,0.033,0.002,NA,1800,2019-04-17,2019-04-09,2019-04-16,FALSE,"SocioMétrica"
"2019-apr","GAD3",0.313,0.209,0.118,0.123,0.132,NA,NA,NA,2000,2019-04-16,2019-04-09,2019-04-15,FALSE,"GAD3"
"2019-apr","SocioMétrica",0.302,0.19,0.11,0.132,0.157,0.032,0.002,NA,1800,2019-04-16,2019-04-08,2019-04-15,FALSE,"SocioMétrica"
"2019-apr","NC Report",0.275,0.241,0.091,0.121,0.158,0.029,0.003,NA,1000,2019-04-14,2019-04-09,2019-04-13,FALSE,"NC Report"
"2019-apr","SocioMétrica",0.299,0.191,0.112,0.13,0.154,0.032,0.003,NA,1800,2019-04-13,2019-04-05,2019-04-12,FALSE,"SocioMétrica"
"2019-apr","GAD3",0.311,0.21,0.112,0.114,0.144,0.036,0.003,NA,1800,2019-04-12,2019-04-09,2019-04-11,FALSE,"GAD3"
"2019-apr","Invymark",0.271,0.208,0.127,0.132,0.164,NA,NA,NA,NA,2019-04-12,2019-04-08,2019-04-11,FALSE,"Invymark"
"2019-apr","Celeste-Tel",0.273,0.239,0.078,0.131,0.159,0.028,0.003,NA,1100,2019-04-11,2019-04-04,2019-04-10,FALSE,"Celeste-Tel"
"2019-apr","GAD3",0.309,0.213,0.112,0.12,0.135,NA,NA,NA,2000,2019-04-10,2019-04-08,2019-04-09,FALSE,"GAD3"
"2019-apr","NC Report",0.269,0.24,0.094,0.123,0.161,0.028,0.003,NA,1000,2019-04-07,2019-04-02,2019-04-06,FALSE,"NC Report"
"2019-apr","Simple Lógica",0.305,0.167,0.098,0.144,0.155,NA,NA,NA,1054,2019-04-06,2019-04-01,2019-04-05,FALSE,"Simple Lógica"
"2019-apr","GESOP",0.298,0.21,0.106,0.12,0.145,NA,NA,NA,1500,2019-04-06,2019-04-01,2019-04-05,FALSE,"GESOP"
"2019-apr","SocioMétrica",0.301,0.194,0.106,0.123,0.151,0.03,0.003,NA,1800,2019-04-06,2019-03-29,2019-04-05,FALSE,"SocioMétrica"
"2019-apr","GAD3",0.311,0.209,0.098,0.115,0.149,NA,NA,NA,4000,2019-04-05,2019-03-26,2019-04-04,FALSE,"GAD3"
"2019-apr","Celeste-Tel",0.272,0.236,0.087,0.122,0.157,0.028,0.003,NA,1100,2019-04-04,2019-03-26,2019-04-03,FALSE,"Celeste-Tel"
"2019-mar","NC Report",0.267,0.231,0.103,0.119,0.165,0.03,NA,NA,1000,2019-03-30,2019-03-25,2019-03-29,FALSE,"NC Report"
"2019-mar","SocioMétrica",0.29,0.188,0.119,0.126,0.161,0.03,0.003,NA,1600,2019-03-30,2019-03-25,2019-03-29,FALSE,"SocioMétrica"
"2019-mar","Invymark",0.259,0.201,0.129,0.13,0.175,NA,NA,NA,NA,2019-03-30,2019-03-25,2019-03-29,FALSE,"Invymark"
"2019-mar","Celeste-Tel",0.27,0.229,0.091,0.121,0.167,0.028,0.003,NA,1100,2019-03-28,2019-03-21,2019-03-27,FALSE,"Celeste-Tel"
"2019-mar","Metroscopia",0.287,0.19,0.117,0.14,0.163,NA,NA,NA,2722,2019-03-26,2019-03-18,2019-03-25,FALSE,"Metroscopia"
"2019-mar","NC Report",0.269,0.224,0.107,0.12,0.171,0.029,NA,NA,1000,2019-03-23,2019-03-18,2019-03-22,FALSE,"NC Report"
"2019-mar","GAD3",0.309,0.219,0.115,0.113,0.131,0.026,0.003,NA,7500,2019-03-23,2019-03-01,2019-03-22,FALSE,"GAD3"
"2019-mar","CIS (SocioMétrica)",0.306,0.201,0.09,0.133,0.147,0.039,0.004,NA,16194,2019-03-19,2019-03-01,2019-03-18,FALSE,"CIS (SocioMétrica)"
"2019-mar","CIS",0.302,0.172,0.119,0.129,0.136,0.045,0.004,NA,16194,2019-03-19,2019-03-01,2019-03-18,FALSE,"CIS"
"2019-mar","NC Report",0.26,0.232,0.103,0.148,0.178,0.028,NA,NA,1000,2019-03-16,2019-03-11,2019-03-15,FALSE,"NC Report"
"2019-mar","Simple Lógica",0.312,0.171,0.086,0.124,0.167,NA,NA,NA,1092,2019-03-14,2019-03-04,2019-03-13,FALSE,"Simple Lógica"
"2019-mar","Celeste-Tel",0.254,0.228,0.096,0.143,0.181,0.027,0.003,NA,1100,2019-03-12,2019-03-04,2019-03-11,FALSE,"Celeste-Tel"
"2019-mar","SocioMétrica",0.276,0.175,0.121,0.141,0.178,0.031,0.002,NA,1600,2019-03-09,2019-03-05,2019-03-08,FALSE,"SocioMétrica"
"2019-mar","GAD3",0.306,0.221,0.121,0.118,0.132,0.028,0.002,NA,1000,2019-03-09,2019-03-04,2019-03-08,FALSE,"GAD3"
"2019-mar","Invymark",0.252,0.204,0.115,0.132,0.203,NA,NA,NA,NA,2019-03-09,2019-03-04,2019-03-08,FALSE,"Invymark"
"2019-feb","Sigma Dos",0.273,0.191,0.133,0.144,0.16,0.032,NA,NA,1200,2019-02-23,2019-02-19,2019-02-22,FALSE,"Sigma Dos"
"2019-feb","GAD3",0.289,0.232,0.108,0.115,0.157,0.03,0.002,NA,800,2019-02-23,2019-02-18,2019-02-22,FALSE,"GAD3"
"2019-feb","Invymark",0.243,0.21,0.113,0.139,0.202,NA,NA,NA,NA,2019-02-22,2019-02-18,2019-02-21,FALSE,"Invymark"
"2019-feb","SocioMétrica",0.243,0.186,0.118,0.119,0.187,0.033,0.003,NA,1000,2019-02-16,2019-02-13,2019-02-15,FALSE,"SocioMétrica"
"2019-feb","SocioMétrica",0.243,0.186,0.118,0.152,0.187,0.033,0.003,NA,1000,2019-02-16,2019-02-13,2019-02-15,FALSE,"SocioMétrica"
"2019-feb","GESOP",0.274,0.199,0.13,0.136,0.145,NA,NA,NA,1000,2019-02-16,2019-02-13,2019-02-15,FALSE,"GESOP"
"2019-feb","GAD3",0.282,0.236,0.088,0.124,0.171,0.028,0.003,NA,1200,2019-02-16,2019-02-12,2019-02-15,FALSE,"GAD3"
"2019-feb","NC Report",0.241,0.236,0.1,0.16,0.189,0.028,NA,NA,1000,2019-02-16,2019-02-11,2019-02-15,FALSE,"NC Report"
"2019-feb","Metroscopia",0.276,0.205,0.127,0.138,0.154,NA,NA,NA,1995,2019-02-14,2019-02-11,2019-02-13,FALSE,"Metroscopia"
"2019-feb","CIS",0.27,0.23,0.06,0.17,0.17,NA,NA,NA,2964,2019-02-11,2019-02-01,2019-02-10,FALSE,"CIS"
"2019-feb","CIS",0.279,0.203,0.068,0.173,0.175,0.029,0.002,NA,2964,2019-02-11,2019-02-01,2019-02-10,FALSE,"CIS"
"2019-feb","Celeste-Tel",0.237,0.231,0.089,0.158,0.192,0.028,0.003,NA,1100,2019-02-09,2019-02-04,2019-02-08,FALSE,"Celeste-Tel"
"2019-feb","Simple Lógica",0.254,0.179,0.117,0.139,0.17,NA,NA,NA,1017,2019-02-09,2019-02-01,2019-02-08,FALSE,"Simple Lógica"
"2019-feb","Invymark",0.239,0.213,0.112,0.135,0.209,NA,NA,NA,NA,2019-02-02,2019-01-28,2019-02-01,FALSE,"Invymark"
"2019-jan","NC Report",0.242,0.24,0.094,0.166,0.187,0.028,NA,NA,1000,2019-01-26,2019-01-21,2019-01-25,FALSE,"NC Report"
"2019-jan","GAD3",0.265,0.23,0.098,0.116,0.171,0.028,0.002,NA,1800,2019-01-25,2019-01-14,2019-01-24,FALSE,"GAD3"
"2019-jan","Invymark",0.232,0.215,0.089,0.144,0.23,NA,NA,NA,NA,2019-01-19,2019-01-14,2019-01-18,FALSE,"Invymark"
"2019-jan","Metroscopia",0.237,0.191,0.121,0.171,0.178,NA,NA,NA,2332,2019-01-16,2019-01-09,2019-01-15,FALSE,"Metroscopia"
"2019-jan","CIS",0.24,0.21,0.075,0.186,0.186,NA,NA,NA,2989,2019-01-14,2019-01-01,2019-01-13,FALSE,"CIS"
"2019-jan","CIS",0.238,0.193,0.081,0.18,0.19,0.037,0.003,NA,2989,2019-01-14,2019-01-01,2019-01-13,FALSE,"CIS"
"2019-jan","Simple Lógica",0.251,0.182,0.115,0.14,0.179,NA,NA,NA,1042,2019-01-10,2019-01-03,2019-01-09,FALSE,"Simple Lógica"
